fine_label,coarse_label,n_samples,mean_cosine_distance,var_cosine_distance,std_cosine_distance,min_cosine_distance,max_cosine_distance
regulatory--go-straight-or-turn-left--g1,regulatory,161,0.31897008419036865,0.010900910943746567,0.1044074296951294,0.11859244108200073,0.6452316045761108
regulatory--go-straight-or-turn-left--g2,regulatory,65,0.30673331022262573,0.012903372757136822,0.11359301209449768,0.1363774538040161,0.5696761012077332
regulatory--go-straight-or-turn-left--g3,regulatory,107,0.2792319655418396,0.008457161486148834,0.09196282923221588,0.13116371631622314,0.6833846569061279
regulatory--go-straight-or-turn-right--g1,regulatory,144,0.29810771346092224,0.016680769622325897,0.1291540563106537,0.09873104095458984,0.6505332589149475
regulatory--go-straight-or-turn-right--g3,regulatory,58,0.2892974317073822,0.021185750141739845,0.14555326104164124,0.1348688006401062,0.7755872011184692
regulatory--height-limit--g1,regulatory,461,0.3104279935359955,0.011122791096568108,0.1054646447300911,0.13254404067993164,0.7114666104316711
regulatory--keep-left--g1,regulatory,459,0.3191654086112976,0.012722574174404144,0.11279439181089401,0.12644106149673462,0.6713687777519226
regulatory--keep-left--g2,regulatory,133,0.29206159710884094,0.011196767911314964,0.10581478476524353,0.12475574016571045,0.5814458131790161
regulatory--keep-right--g1,regulatory,1242,0.32410597801208496,0.012864925898611546,0.1134236603975296,0.10967683792114258,0.671394944190979
regulatory--keep-right--g2,regulatory,84,0.31499361991882324,0.01084818970412016,0.10415464639663696,0.15696048736572266,0.6941992044448853
regulatory--keep-right--g4,regulatory,593,0.2861556112766266,0.01117655448615551,0.10571922361850739,0.08833527565002441,0.641730785369873
regulatory--keep-right--g6,regulatory,62,0.322134405374527,0.005107471719384193,0.07146658003330231,0.17990237474441528,0.5193328857421875
regulatory--lane-control--g1,regulatory,107,0.24103330075740814,0.010812453925609589,0.10398294776678085,0.08372586965560913,0.521762490272522
regulatory--left-turn-yield-on-green--g1,regulatory,100,0.25911954045295715,0.015438568778336048,0.12425203621387482,0.0947563648223877,0.6203262805938721
regulatory--maximum-speed-limit-10--g1,regulatory,115,0.28009623289108276,0.011576447635889053,0.10759390145540237,0.12426424026489258,0.5841635465621948
regulatory--maximum-speed-limit-100--g1,regulatory,194,0.28816089034080505,0.011022317223250866,0.10498722642660141,0.1206364631652832,0.6390267014503479
regulatory--maximum-speed-limit-100--g3,regulatory,94,0.12496235221624374,0.0023168798070400953,0.0481339767575264,0.05158358812332153,0.27802222967147827
regulatory--maximum-speed-limit-110--g1,regulatory,121,0.25428107380867004,0.008831408806145191,0.09397557377815247,0.10273081064224243,0.551048994064331
regulatory--maximum-speed-limit-120--g1,regulatory,108,0.25652873516082764,0.007119948044419289,0.08437978476285934,0.130804181098938,0.5689138174057007
regulatory--maximum-speed-limit-15--g1,regulatory,29,0.29004254937171936,0.007750659249722958,0.08803782612085342,0.15597927570343018,0.5230323076248169
regulatory--maximum-speed-limit-20--g1,regulatory,239,0.290699303150177,0.014594392850995064,0.12080725282430649,0.10260319709777832,0.6461927890777588
regulatory--maximum-speed-limit-25--g1,regulatory,45,0.2827203869819641,0.010105457156896591,0.10052590072154999,0.13140803575515747,0.6531975865364075
regulatory--maximum-speed-limit-25--g2,regulatory,212,0.2398902177810669,0.013386708684265614,0.11570094525814056,0.07166588306427002,0.6404590010643005
regulatory--maximum-speed-limit-30--g1,regulatory,776,0.28721076250076294,0.015036708675324917,0.12262425571680069,0.09344267845153809,0.7693527340888977
regulatory--maximum-speed-limit-30--g3,regulatory,101,0.2324170470237732,0.014171203598380089,0.11904286593198776,0.07706528902053833,0.75867760181427
regulatory--maximum-speed-limit-35--g2,regulatory,161,0.24039310216903687,0.013623293489217758,0.11671886593103409,0.0841759443283081,0.6301469206809998
regulatory--maximum-speed-limit-40--g1,regulatory,1012,0.3077321946620941,0.012133204378187656,0.11015082895755768,0.10961246490478516,0.7443739771842957
regulatory--maximum-speed-limit-40--g3,regulatory,99,0.23761418461799622,0.012572823092341423,0.1121286004781723,0.08447909355163574,0.6732842922210693
regulatory--maximum-speed-limit-40--g6,regulatory,18,0.1807597428560257,0.007698348723351955,0.08774023503065109,0.0753706693649292,0.45891833305358887
regulatory--maximum-speed-limit-45--g1,regulatory,43,0.32206058502197266,0.010916867293417454,0.10448381304740906,0.17520570755004883,0.5516858100891113
regulatory--maximum-speed-limit-45--g3,regulatory,102,0.24253447353839874,0.008789069950580597,0.09375003725290298,0.07882249355316162,0.46819114685058594
regulatory--maximum-speed-limit-5--g1,regulatory,107,0.30189231038093567,0.014010746031999588,0.11836699396371841,0.11171334981918335,0.6246479749679565
regulatory--maximum-speed-limit-50--g1,regulatory,704,0.2795266807079315,0.011995312757790089,0.10952311754226685,0.11111998558044434,0.7851054072380066
